project_name,pub_time,ai_project_title,requirement_brief,requirement_desc,deadline,company_name,contact_name,contact_phone,province,city,budget,announcement_url,location_text
伊犁州察布查尔县县域医共体建设项目（五）,2026-03-12T19:36+08:00,中医智能四诊和参仪数字化采集分析系统,该项目旨在通过配置中医智能四诊和参仪设备，实现舌象、面色、脉象、体质信息的数字化采集与智能分析，提供脉诊、舌诊、体质辨识等模块的量化分析结果，自动输出脏腑调养方案和经络调养方案，辅助中医临床决策。,"【背景概述】
伊犁州察布查尔县县域医共体建设项目（五）由察布查尔锡伯自治县人民医院实施采购，通过配置中医智能四诊和参仪等设备，实现舌象、面色、脉象、体质信息的数字化采集与智能分析功能。

1. 中医智能四诊和参仪需实现舌象、面色、脉象、体质信息的数字化采集，系统自动提取信息进入后台进行分析，支持分析结果随时调阅查看。

2. 系统需根据左右手寸关尺的脉象要素特征结果，自动给出整体脉象特征结论。

3. 脉诊模块需在报告中输出包含脉率、节律、脉力、紧张度、流利度的脉象参数量化表，提供各参数的参考范围，为临床评价干预治疗有效性提供可量化数据。

4. 舌诊模块需在报告中输出包含舌色指数、苔色指数、胖瘦指数、厚薄指数、腐腻指数的舌象特征指数，提供各指数的参考范围，同时提供定性与定量结果，完整模拟中医舌诊流程与结果。

5. 系统需通过问诊模块人机交互信息，由软件自动分析并给出直观量化的体质辨识分析结果，支持以柱状图及雷达图方式展示。

6. 系统需结合体质类型自动解读体质特征，包括成因解读、常见症状、易发病症，并提供包含季节调理、膳食养生、运动调理的体质养生方案。

7. 系统在跳过问诊采集环节的情况下，仍需根据舌面脉等客观信息自动输出个体化脏腑调养方案和经络调养方案。

8. 系统需提供脏腑辨识结果分析功能。

9. 系统需以柱状图形式展示12经络状态评估结果，并以不同颜色分别标识正常、寒、热、虚、实状态。

10. 系统需自动输出中医经络调养原则及经穴调养方案，用于指导中医适宜技术开展。

11. 系统需根据脏腑状态评估结果自动输出调养原则，并给出相关经典方剂，为临床决策提供提示。

12. 中医红外热像仪需具备图像分析功能，支持选定测量区域自动镜像到对侧位置。",2026-04-01,察布查尔锡伯自治县人民医院,潘永华,13394996638,新疆,,491.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265590.htm,察布查尔锡伯自治县人民医院
德宏傣族景颇族自治州医保数据专区服务应用项目,2026-03-12T17:55+08:00,无相关要求,无相关要求,无相关要求,2026-04-03,德宏州医疗保障局,杨永成 于墨晗 李洋,0871-63129228,云南,德宏傣族景颇族自治州芒市,130.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265133.htm,云南省德宏傣族景颇族自治州芒市勇罕街1号4层
郑州大学第一附属医院标准化智能老年综合评估与干预系统等项目,2026-03-12T16:57+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,郑州大学第一附属医院,张祎 潘雯雯,0371-65928326，85510500,河南,郑州市,105.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26264371.htm,郑州市金水区龙湖中环路1号
盘式内镜智能储存柜采购项目,2026-03-12T15:57+08:00,无相关要求,无相关要求,无相关要求,2026-04-03,内蒙古科技大学包头医学院第二附属医院,方女士,04722773316,内蒙古,包头市,89.90万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26263497.htm,包头市青山区呼得木林大街30号
PCB智能成型系统等教学设备采购,2026-03-12T15:19+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,桂林电子科技大学,毛崇文、梁碧云、方莹、李鹏宇、彭冬梅,0773-3569998、0773-2821998,广西,桂林市,503.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26263094.htm,桂林市七星区金鸡路1号
安徽省安心社保-工伤保险智能交互应用开发项目,2026-03-12T15:02+08:00,无相关要求,无相关要求,无相关要求,2026-04-01,安徽省人力资源和社会保障信息中心,易波,0551-62613215,安徽,合肥市,385.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26262921.htm,合肥市庐阳区长江中路333号
昆明冶金高等专科学校冶金专业群课程资源建设（一期）采购项目,2026-03-12T14:50+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,昆明冶金高等专科学校,王柯懿、阮斌丽、杨洁轶、丁红梅、李杰,0871-68103662或0871-68101774,云南,昆明市,245.84万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26262823.htm,昆明市五华区学府路388号
河北省自然资源低空智能监管技术支撑（无人机巡查服务）,2026-03-12T09:23+08:00,无相关要求,无相关要求,无相关要求,2026-04-09,河北省自然资源厅本级,尹占永,0311-67661059,河北,石家庄市,204.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26261438.htm,石家庄市桥西区振头街道红旗大街80号
机关事务智慧管理项目2026年运维服务项目,2026-03-12T21:20+08:00,无相关要求,无相关要求,无相关要求,2026-03-24,深圳市机关事务管理局,彭文定,13751099249,广东,深圳市市,395.38万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265793.htm,深圳市市民中心C区一楼
胰腺病中心信息化改造,2026-03-12T19:06+08:00,胰腺病中心智慧病房AI监测系统建设,哈尔滨医科大学附属第一医院胰腺病中心信息化改造项目，旨在建设智慧病房、内网无线改造、会议系统、数字化手术室等，通过自适应融合算法、MTI动目标检测技术、智能护理白板系统和生命体征系统，实现精准监测、实时报警、动态展示护理任务和有效数据筛选，提升医疗服务质量和效率。,"【背景概述】
哈尔滨医科大学附属第一医院胰腺病中心信息化改造项目，预算5,274,100.00元，建设智慧病房、内网无线改造、会议系统、数字化手术室，合同履行期限自合同签订之日起1095日。

【AI需求点】

1. 在床监测系统管理软件采用自适应融合算法，精准分离静态微动（呼吸心跳）与身体大动，静态心率检测精度±2 bpm，呼吸率检测精度±0.5 rpm；系统可自定义在/离床判定阈值，如连续10秒未检测到生命体征即为离床，离床报警响应时间小于15秒，可区分""正常起身""与""长时间离床""；支持设定心率/呼吸率上下限阈值，超限即报警，呼吸暂停持续15秒以上无有效呼吸波触发高级别报警，报警信息支持分级推送（提示、警告、紧急）。

2. 毫米波雷达采用MTI动目标检测技术，算法性能更优，非接触式探测实时检测人员心率呼吸状态，快速推送报警信息。

3. 智能护理白板系统根据护理任务后台算法，动态展示当日需测、需记录护理任务，支持以任务项目、频次、计划执行的时间为维度展示需执行患者信息。

4. 生命体征系统针对血氧、血压、体温数据繁多且动态变化的特点，针对性的筛选出有效数据确保可用性及准确性；支持设置体征数据阈值，超出阈值的信息可在护理白板、医呼通设备中提醒。",2026-04-02,哈尔滨医科大学附属第一医院,隋智慧,0451-55667171,黑龙江,哈尔滨市,527.41万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265488.htm,哈尔滨市南岗区邮政街23号
南方医科大学南方医院采购可站立病床、可站立病床（带生命体征监测）招标项目,2026-03-12T17:54+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,南方医科大学南方医院,赖希捷、曾嘉伟、唐梓云、蔡钰莹、余力、曹敏,020-37860544/1075/0543/0735/0532/0510,广东,广州市,207.50万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265108.htm,广东省广州市广州大道北1838号
智慧林业与环境产教融合实践中心重大设备更新项目（二）,2026-03-12T17:52+08:00,无相关要求,无相关要求,无相关要求,2026-04-03,杨凌职业技术学院,肖懿、胡婷、马帅、赵倩,029-87304326-806,陕西,,584.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26265099.htm,杨凌示范区渭惠路24号
木里县中小学智慧校园ai升级改造项目,2026-03-12T17:15+08:00,木里县中小学智慧校园AI升级改造,该项目旨在为木里县中小学提供智慧校园AI升级改造服务，包括精品录播、校园安防AI升级、智慧阅卷等系统服务及安装调试，实现课堂实录、安防监控、智能阅卷等功能，提升教育质量和校园安全。,"【背景概述】
木里县中小学智慧校园AI升级改造项目为木里藏族自治县教育体育和科学技术局提供精品录播、校园安防AI升级、智慧阅卷等系统服务及安装调试。

AI需求点：
1、资源管理集成平台需支持开启AI分析功能，生成包含课堂实录、课堂热力图、AI建议分析、教学行为分析及总结、问答模式分析、弗兰德斯互动分析、S-T/Rt-Ch教学分析及总结的课堂报告。
2、资源管理集成平台需支持设置AI降噪强度，提供高、中、低、自定义、关闭档位，自定义参数支持≥100级AI降噪等级及≥100级传统降噪等级设置。
3、高清录播工作站需内置跟踪功能，无需额外配置跟踪主机即可实现智能图像识别跟踪分析与处理。
4、教师空间网格自动跟踪系统应采用智能图像识别算法，高清摄像机同时输出2路场景画面并分析计算，实现1台摄像机的2景位拍摄及自动导播切换。
5、教师空间网格自动跟踪系统需支持至少1个矩形导播跟踪区划定、至少2个导播屏蔽区划定、跟随模式/混合模式/双镜模式等多种导播模式、跟踪灵敏度设置及开启/关闭跟踪功能。
6、学生空间网格自动跟踪系统应采用智能图像识别算法，高清摄像机同时输出2路场景画面并分析计算，实现1台摄像机的2景位拍摄及自动导播切换，具备人脸检测辅助识别功能。
7、学生空间网格自动跟踪系统需支持至少1个六边形导播跟踪区划定、跟踪灵敏度设置及开启/关闭跟踪功能。
8、校园安防监控网络硬盘录像机需支持后智能人脸检测、人脸识别、周界防范、智能动检功能，周界后智能性能≥2路，每路绘制10规则线。
9、校园安防监控网络硬盘录像机需支持前智能人脸检测、人脸识别、周界防范、智能动检、立体行为分析、人群分布、人数统计、车牌识别、物品监控、高空抛物检测、电瓶车入梯功能，周界前智能性能≥8路。
10、平安校园AI运营服务需提供160路AI监控服务，AI功能包括入侵检测、人员识别与行为分析、车辆识别与行为分析、人流统计、火情检测、口罩识别、电动车识别、抽烟识别、戴帽识别、手机识别、人员在岗检测共12种AI能力，并提供30天全天型云存储。
11、智慧阅卷系统需支持传统考号涂点、BarCode条形码、二维码形式考生信息识别，内置异常处理机制支持手写考号、手写姓名的录入功能，采集笔迹信息并自动匹配考生库完成识别。
12、智慧阅卷系统需支持客观题涂点作答形式和手写ABCD字母形式的识别，支持不同版式客观题排版统一混扫后区分识别。
13、智慧阅卷系统需支持教师手写评分自动识别，精确到小数点1位，支持异常识别数据统计及批量校对。
14、智慧阅卷系统需支持人工智能评阅中英文作文作为一评或教师评阅参考，支持AI自动批改双语作文，AI与教师双评，评阅误差较大时由教师仲裁，支持对机器评阅、教师评阅差异审核。
15、语文作文智能评阅系统需支持根据高考语文作文评分标准对小学、初中、高中学生作文评分，按主题、内容、结构、表达/发展四个维度评价，模拟特级教师对学生作文优秀表达予以激励，对有待提升内容给予改进建议，针对写作薄弱项给出提升建议，筛选好词、成语、段落等优质表达，系统需具有国家权威机构颁发的计算机软件著作权登记证书。
16、英语作文智能评阅系统需支持根据高考英语应用文、读后续写评分标准对学生英语作文评分，按主题契合、结构、内容、表达等维度评价，模拟特级教师对学生英语写作优秀点予以激励，针对字词、语法错误提示并提出修改建议，系统需具有国家权威机构颁发的计算机软件著作权登记证书，支持对作文评分、点评内容、改进建议等信息修改保存。",2026-04-02,木里藏族自治县教育体育和科学技术局,任女士,19180988858,四川,,425.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26264651.htm,四川省凉山州木里县乔瓦镇新兴路
秦汉第四学校(东校区)智慧校园设备采购项目,2026-03-12T17:03+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,西咸新区秦汉第四学校,高金丹,15389350626,陕西,,379.80万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26264472.htm,陕西省西咸新区秦汉新城萧何路以北、李广街以南、汉高大道以东、汉书二路以西
青海省药品智慧监管服务平台建设项目,2026-03-12T16:19+08:00,无相关要求,无相关要求,无相关要求,2026-04-01,青海省药品监督管理局,于浩,13099797566,青海,,168.90万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26263792.htm,无
广汉市看守所智慧监管建设应用项目,2026-03-12T16:10+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,广汉市公安局,陈老师,0838-5320719,四川,广汉市,291.60万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26263652.htm,广汉市银川路10号
吴起县中小学幼儿园智慧黑板购置,2026-03-12T15:28+08:00,无相关要求,无相关要求,无相关要求,2026-04-03,吴起县教育体育局,王瑞,0911-7615663,陕西,,493.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26263162.htm,吴起县农林水牧大厦三楼
智慧锡东网格化社会治理应用平台提升项目采购项目,2026-03-12T14:24+08:00,无相关要求,无相关要求,无相关要求,2026-04-08,无锡市锡山区人民政府安镇街道办事处,殷孟娜,0510-88213027,江苏,无锡市,184.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26262631.htm,江苏省无锡市锡山区安镇街道安国路8号
2025年陆渡街道智慧安防小区技防监控图像服务,2026-03-12T13:16+08:00,无相关要求,无相关要求,无相关要求,2026-04-03,太仓市人民政府陆渡街道办事处,陈天慧,18501522989,江苏,太仓市,210.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26262421.htm,太仓市陆渡街道民安路1号
黄江镇智慧管网溯源系统运维服务项目,2026-03-12T11:29+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,东莞市生态环境局黄江分局,谭杰滨,0769-21682660,广东,东莞市,118.57万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26262119.htm,东莞市黄江镇聚富路19号
河南省非物质文化遗产保护和智慧化中心2026年国家级非物质文化遗产代表性传承人记录项目,2026-03-12T10:04+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,河南省非物质文化遗产保护和智慧化中心,兰孝言,0371-65928032,河南,郑州市,320.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260312_26261630.htm,河南省郑州市金水区顺河路1号院北楼 3 层
